"File","Locality","Site","Transect","Loc","InsularCoast","Position","Acropora cervicornis","Acropora palmata","Madracis mirabilis","Madracis sp.","Oculina diffusa","Porites porites","Porites sp.","Agaricia sp.","Dichocoenia stokesii","Meandrina meandrites","Porites astreoides","Pseudodiploria clivosa","Pseudodiploria strigosa","Other (Scleractinian plate)","Agaricia agaricites (danai)","Agaricia tenuifolia","Other (Scleractinian foliose)","Agaricia agaricites (agaricites)","Agaricia humilis","Colpophyllia natans","Diploria labyrinthiformis","Isophyllia sp.","Meandrina sp.","Montastrea cavernosa","Orbicella annularis","Orbicella faveolata","Orbicella franksi","Orbicella sp.","Porites branneri","Siderastrea radians","Siderastrea siderea","Siderastrea sp.","Solenastrea sp.","Stephanocoenia intersepta","Other (Scleractinian massive)","Dendrogyra cylindrus","Mussa angulosa","Other (Scleractinian solitary/ other)","Madracis decactis","Other (Scleractinian encrusting)","Eusmilia fastigata","Other (Scleractinian flower cup)","Pseudodiploria sp."
"medialeguapunta_t3.rndpts.csv","Chichiriviche","Punta de Media Legua","t3","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,16.6666666666667,0,0,0,16.6666666666667,0,0,0,0,16.6666666666667,0,0,0
"medialeguapunta_t4.rndpts.csv","Chichiriviche","Punta de Media Legua","t4","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,6.66666666666667,0,3.33333333333333,40,0,0,0,0,0,0,0,3.33333333333333,0,0,23.3333333333333,0,0,0,0,0,0,23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"medio_t1.rndpts.csv","Morrocoy","Medio","t1","MOR","Continental","West",0,0,0,0,0,0,0,2,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,0,0,0,0,0,0,95.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"medio_t2.rndpts.csv","Morrocoy","Medio","t2","MOR","Continental","West",0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,98.2758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"medio_t3.rndpts.csv","Morrocoy","Medio","t3","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43801652892562,0,0,0,2.47933884297521,0,0,0,0,0,89.2561983471074,0,0,0,0,0,0,0,0,0,0,0,0,0.826446280991736,0,0,0,0
"medio_t4.rndpts.csv","Morrocoy","Medio","t4","MOR","Continental","West",0,0,0,47.8260869565217,0,0,0,13.9130434782609,0,0,0,0,0,0,7.82608695652174,0,0,0,0.869565217391304,0,0,0,0,0,0,29.5652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mero_t1.rndpts.csv","Morrocoy","Mero","t1","MOR","Continental","West",0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mero_t2.rndpts.csv","Morrocoy","Mero","t2","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,53.8461538461538,0,0,0,0,0,0,7.69230769230769,7.69230769230769,15.3846153846154,0,0,0,0,0,0,0,0,0,0,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0
"mero_t3.rndpts.csv","Morrocoy","Mero","t3","MOR","Continental","West",0,0,5.55555555555556,0,0,5.55555555555556,0,0,0,0,8.33333333333333,0,2.77777777777778,0,0,0,0,0,0,61.1111111111111,0,0,0,0,0,5.55555555555556,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0
"mero_t4.rndpts.csv","Morrocoy","Mero","t4","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"muerta_t1.rndpts.csv","Cubagua","La Muerta","t1","CUB","Insular","East",0,0,0,0,0,0,0,0,0,0,18.9189189189189,0,72.972972972973,0,0,0,0,0,0,0,0,0,0,0,0,8.10810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"muerta_t2.rndpts.csv","Cubagua","La Muerta","t2","CUB","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,52.1739130434783,0,0,0,0,0,0,47.8260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"muerta_t3.rndpts.csv","Cubagua","La Muerta","t3","CUB","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"muerta_t4.rndpts.csv","Cubagua","La Muerta","t4","CUB","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"norte_t1.rndpts.csv","Morrocoy","Norte","t1","MOR","Continental","West",0,3.72093023255814,0,0,0,0,0,1.86046511627907,0,0,0,0,0,0,0,0,0,0,0.930232558139535,0.930232558139535,0,0,0,0,6.97674418604651,85.5813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"norte_t2.rndpts.csv","Morrocoy","Norte","t2","MOR","Continental","West",0,0,0,0,0,0,0,0.966183574879227,0,0,0,0,0,0,3.38164251207729,0,0,0,0.483091787439614,0.966183574879227,0,0,0,0,0,92.2705314009662,0,1.93236714975845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"norte_t3.rndpts.csv","Morrocoy","Norte","t3","MOR","Continental","West",0,5.97014925373134,0,0,0,0,0,0,0,0,0,0,0,0,0.497512437810945,0,0,0,0.497512437810945,0.497512437810945,0,0,0,0,0.497512437810945,92.0398009950249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"norte_t4.rndpts.csv","Morrocoy","Norte","t4","MOR","Continental","West",0,0,0,0,0,0,0,0.657894736842105,0,0,0.657894736842105,0,0,0,8.55263157894737,0,0,0,0.657894736842105,5.92105263157895,0,0,0,0,0,70.3947368421053,0,13.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pecha_t1.rndpts.csv","Los Frailes","La Pecha","t1","LFR","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pecha_t2.rndpts.csv","Los Frailes","La Pecha","t2","LFR","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pecha_t3.rndpts.csv","Los Frailes","La Pecha","t3","LFR","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pecha_t4.rndpts.csv","Los Frailes","La Pecha","t4","LFR","Insular","East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"petaquire_t1.rndpts.csv","Chichiriviche","Petaquire","t1","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,6.25,12.5,0,0,6.25,0,0,0,0,0,0,0,0
"petaquire_t2.rndpts.csv","Chichiriviche","Petaquire","t2","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"petaquire_t3.rndpts.csv","Chichiriviche","Petaquire","t3","CHI","Continental","Center",0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,82.9268292682927,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,2.4390243902439,0,0,0,2.4390243902439,7.31707317073171,0,0,0,0,0,0,0,0,0,0,0,0
"playatiburon_t1.rndpts.csv","Chichiriviche","Playa Tiburón","t1","CHI","Continental","Center",0,0,0,0,0,0,0,3.33333333333333,0,30,0,0,20,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"playatiburon_t2.rndpts.csv","Chichiriviche","Playa Tiburón","t2","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,10.8108108108108,0,35.1351351351351,0,0,0,0,0,5.40540540540541,0,5.40540540540541,0,0,2.7027027027027,0,0,0,0,0,0,40.5405405405405,0,0,0,0,0,0,0,0,0,0,0,0
"playatiburon_t3.rndpts.csv","Chichiriviche","Playa Tiburón","t3","CHI","Continental","Center",0,0,0,0,0,0,0,3.125,0,3.125,0,0,68.75,0,0,0,0,0,3.125,0,15.625,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
"playatiburon_t4.rndpts.csv","Chichiriviche","Playa Tiburón","t4","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,0,0,38.4615384615385,0,0,0,0,0,0,0,7.69230769230769,0,0,15.3846153846154,0,0,0,0,0,0,30.7692307692308,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0
"puntamono_t1.rndpts.csv","Chichiriviche","Punta Mono","t1","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,18.1818181818182,0,0,54.5454545454545,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,18.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0
"puntamono_t2.rndpts.csv","Chichiriviche","Punta Mono","t2","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,17.8571428571429,0,0,60.7142857142857,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0
"puntamono_t3.rndpts.csv","Chichiriviche","Punta Mono","t3","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,13.953488372093,0,0,65.1162790697674,0,0,0,0,0,0,0,9.30232558139535,0,0,4.65116279069767,0,0,0,0,0,0,4.65116279069767,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0
"puntamono_t4.rndpts.csv","Chichiriviche","Punta Mono","t4","CHI","Continental","Center",0,0,0,0,0,0,0,0,0,0,2,2,74,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4
"rabusqui_t1.rndpts.csv","Los Roques","Pelona de Rabusqui","t1","LRQ","Insular","West",0,0,0,0,0,0,0,0.564971751412429,0,0,0,0,0,0,0,0,0,0,0,0.564971751412429,0,0,0,0,3.95480225988701,94.9152542372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rabusqui_t2.rndpts.csv","Los Roques","Pelona de Rabusqui","t2","LRQ","Insular","West",0,0,0,0,0,0,0,0.657894736842105,0,0,0,0,0.657894736842105,0.657894736842105,0,0,0,0,0,2.63157894736842,0,0,0,0,5.92105263157895,76.9736842105263,0,11.8421052631579,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,0,0
"rabusqui_t3.rndpts.csv","Los Roques","Pelona de Rabusqui","t3","LRQ","Insular","West",0,0,0,0,0,0,0,0.552486187845304,0,0,0,0,0,0,0,0,0,0,1.10497237569061,6.07734806629834,0,0,0,0,20.4419889502762,71.8232044198895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rabusqui_t4.rndpts.csv","Los Roques","Pelona de Rabusqui","t4","LRQ","Insular","West",0,0,0,0,0,0,0,5.76923076923077,0,0,0,0,0,0,0,0,0,0,0,8.97435897435897,0,0,0,0,0,83.974358974359,0,0,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0
"real_t1.rndpts.csv","Los Frailes","Puerto Real","t1","LFR","Insular","East",0,0,0,0,0,0,0,1.66666666666667,0,0,3.33333333333333,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"real_t2.rndpts.csv","Los Frailes","Puerto Real","t2","LFR","Insular","East",0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0
"real_t3.rndpts.csv","Los Frailes","Puerto Real","t3","LFR","Insular","East",0,0,0,0,0,0,0,0,0,0,18.1818181818182,0,72.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0
"real_t4.rndpts.csv","Los Frailes","Puerto Real","t4","LFR","Insular","East",0,0,0,0,0,0,28.5714285714286,0,0,0,28.5714285714286,0,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"salinas_t1.rndpts.csv","Los Roques","Salinas","t1","LRQ","Insular","West",0,0,0,0,0,0,0,0,0,0,7.01754385964912,0,7.01754385964912,0,0,0,0,0,0,0,8.7719298245614,0,0,19.2982456140351,5.26315789473684,24.5614035087719,0,0,0,0,26.3157894736842,0,0,0,1.75438596491228,0,0,0,0,0,0,0,0
"salinas_t2.rndpts.csv","Los Roques","Salinas","t2","LRQ","Insular","West",0,0,0,0,0,0,0,0,0,0,0,0,7.31707317073171,0,0,0,0,0,0,0,19.5121951219512,0,0,14.6341463414634,0,4.8780487804878,0,0,0,0,53.6585365853659,0,0,0,0,0,0,0,0,0,0,0,0
"salinas_t3.rndpts.csv","Los Roques","Salinas","t3","LRQ","Insular","West",0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,73.6842105263158,0,0,0,0,13.1578947368421,0,0,0,0,0,0,0,0,2.63157894736842,0,0,0
"salinas_t4.rndpts.csv","Los Roques","Salinas","t4","LRQ","Insular","West",0,0,0,0,0,0,0,0,0,0,0,0,27.2727272727273,0,0,0,0,0,6.06060606060606,0,12.1212121212121,0,3.03030303030303,24.2424242424242,0,15.1515151515152,0,0,0,3.03030303030303,6.06060606060606,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0
"sombrero_t1.rndpts.csv","Morrocoy","Sombrero","t1","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,8.57142857142857,0,0,0,1.42857142857143,0,0,0,0,48.5714285714286,0,0,0,5.71428571428571,0,31.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1.42857142857143,0,2.85714285714286,0,0
"sombrero_t2.rndpts.csv","Morrocoy","Sombrero","t2","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,12.2222222222222,0,7.77777777777778,0,0,0,0,40,0,0,0,5.55555555555556,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0
"sombrero_t3.rndpts.csv","Morrocoy","Sombrero","t3","MOR","Continental","West",0,0,0,0,0,0,0,4.16666666666667,0,0,6.25,0,2.08333333333333,0,0,0,0,0,0,41.6666666666667,0,0,0,0,0,35.4166666666667,0,0,0,0,0,0,0,9.375,1.04166666666667,0,0,0,0,0,0,0,0
"sombrero_t4.rndpts.csv","Morrocoy","Sombrero","t4","MOR","Continental","West",0,0,0,0,0,0,0,0.662251655629139,0,0,2.64900662251656,0,1.32450331125828,0,0,0,0,0,0.662251655629139,51.6556291390729,0,0,0,0,0,41.7218543046358,0,0.662251655629139,0,0,0.662251655629139,0,0,0,0,0,0,0,0,0,0,0,0
"sur_t1.rndpts.csv","Morrocoy","Sur","t1","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,0,28.3783783783784,0,0,0,0,0,70.2702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sur_t2.rndpts.csv","Morrocoy","Sur","t2","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,2.4,0,0,0,0,0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
"sur_t3.rndpts.csv","Morrocoy","Sur","t3","MOR","Continental","West",0,0,0,0,0,0,0,0.900900900900901,0,0,0.900900900900901,0,0,0,0,0,0,0,0,22.5225225225225,0,0,0,0,8.10810810810811,64.8648648648649,0,0,0,0,0,0,0,1.8018018018018,0.900900900900901,0,0,0,0,0,0,0,0
"sur_t4.rndpts.csv","Morrocoy","Sur","t4","MOR","Continental","West",0,0,0,0,0,0,0,0,0,0,0.78125,0,0.78125,0,0,6.25,0,0,0.78125,7.8125,0,0,0,0,0,83.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"venada_t1.rndpts.csv","Los Roques","La Venada","t1","LRQ","Insular","West",94.3396226415094,0,0,0,0,0,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,3.77358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"venada_t2.rndpts.csv","Los Roques","La Venada","t2","LRQ","Insular","West",99.0654205607477,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"venada_t3.rndpts.csv","Los Roques","La Venada","t3","LRQ","Insular","West",98.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"venada_t4.rndpts.csv","Los Roques","La Venada","t4","LRQ","Insular","West",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
