"File","Locality","Site","Transect","Loc","InsularCoast","Position","Scleractinian","Octocorals","Antipatharia","Hidrocorals","Zoanthids","Sponge","Algae","Fleshy algae","Calcareous algae","Seagrass","Other invertebrates","Unknown","Abiotic"
"salinas_t3.rndpts.csv","Los Roques","Salinas","t3","LRQ","Insular","West",10.1333333333333,17.6,0,0.8,0,0.266666666666667,34.9333333333333,5.86666666666667,0.8,0,0,0.8,28.8
"salinas_t4.rndpts.csv","Los Roques","Salinas","t4","LRQ","Insular","West",8.8,15.4666666666667,0,0.8,0,0.266666666666667,24.5333333333333,1.86666666666667,0,0,0,0,48.2666666666667
"sombrero_t1.rndpts.csv","Morrocoy","Sombrero","t1","MOR","Continental","West",18.6666666666667,8,0,0.266666666666667,0,4.8,30.1333333333333,2.4,0,0,0,0,35.7333333333333
"sombrero_t2.rndpts.csv","Morrocoy","Sombrero","t2","MOR","Continental","West",24,14.9333333333333,0,0,0,4.53333333333333,40.2666666666667,1.06666666666667,0,0,0,0.266666666666667,14.9333333333333
"sombrero_t3.rndpts.csv","Morrocoy","Sombrero","t3","MOR","Continental","West",25.6,16.8,0,0.266666666666667,0,3.46666666666667,35.4666666666667,0.266666666666667,0.533333333333333,0,0,0,17.6
"sombrero_t4.rndpts.csv","Morrocoy","Sombrero","t4","MOR","Continental","West",40.2666666666667,5.86666666666667,0,0.533333333333333,0,3.2,32.8,1.6,0.8,0,0,0.266666666666667,14.6666666666667
"sur_t1.rndpts.csv","Morrocoy","Sur","t1","MOR","Continental","West",39.4666666666667,0,0,0.533333333333333,0,0.8,28.5333333333333,27.7333333333333,0.266666666666667,0,0,0,2.66666666666667
"sur_t2.rndpts.csv","Morrocoy","Sur","t2","MOR","Continental","West",33.3333333333333,0,0,0,0,0.533333333333333,48.2666666666667,10.9333333333333,0,0,0,0,6.93333333333333
"sur_t3.rndpts.csv","Morrocoy","Sur","t3","MOR","Continental","West",29.6,0.266666666666667,0,1.33333333333333,0,0.266666666666667,22.1333333333333,23.4666666666667,0.266666666666667,0,0,0.8,21.8666666666667
"sur_t4.rndpts.csv","Morrocoy","Sur","t4","MOR","Continental","West",34.1333333333333,0,0,1.06666666666667,0,0.266666666666667,14.9333333333333,44,0.266666666666667,0,0,0,5.33333333333333
"venada_t1.rndpts.csv","Los Roques","La Venada","t1","LRQ","Insular","West",28.2666666666667,0,0,1.06666666666667,0,0.266666666666667,12,0,3.2,0,0,0,55.2
"venada_t2.rndpts.csv","Los Roques","La Venada","t2","LRQ","Insular","West",28.5333333333333,0,0,0.533333333333333,0,0,7.46666666666667,0,2.93333333333333,0,0,0.266666666666667,60.2666666666667
"venada_t3.rndpts.csv","Los Roques","La Venada","t3","LRQ","Insular","West",18.1333333333333,1.86666666666667,0,1.33333333333333,0,7.2,24.2666666666667,0.266666666666667,1.06666666666667,0,0,0.533333333333333,45.3333333333333
"venada_t4.rndpts.csv","Los Roques","La Venada","t4","LRQ","Insular","West",27.2,0,0,2.93333333333333,0,0,10.6666666666667,0,0.533333333333333,0,0,0,58.6666666666667
